"Code","LAU2","NUTS3","Rank","Aging","SuperOld","Population","Foreign","Women","Latitude","Longitude"
"10017","Alía","Cáceres",1675,77.07,0,960,2.08,49,39.438432,-5.185965
"10018","Aliseda","Cáceres",4199,48.3921,0,2008,1.05,48.99,39.404543,-6.697739
"10019","Almaraz","Cáceres",7089,15.9192,0,1560,4.24,48.99,39.800911,-5.666371
"10020","Almoharín","Cáceres",4497,44.9852,0,1975,1.83,50.18,39.141373,-6.059042
"10021","Arroyo de la Luz","Cáceres",4943,39.9273,0,6294,0.89,50.31,39.51962,-6.582928
"10022","Arroyomolinos de la Vera","Cáceres",1847,75.2957,0,486,0.94,49.75,40.049915,-5.871661
"10023","Arroyomolinos","Cáceres",3233,59.204,0,941,1.18,48.96,39.133145,-6.145798
"10024","Baños de Montemayor","Cáceres",3799,53.1235,0,778,2.86,51.08,40.304639,-5.877688
"10025","Barrado","Cáceres",2659,65.9869,0,454,0,47.09,40.080077,-5.893243
"10026","Belvís de Monroy","Cáceres",4199,48.3921,0,636,0.89,49.44,39.818072,-5.610391
"10027","Benquerencia","Cáceres",1765,76.1828,0,87,2.3,43.68,39.308633,-6.088342
"10028","Berrocalejo","Cáceres",1324,81.1114,0,135,12.88,49.78,39.824196,-5.353507
"10029","Berzocana","Cáceres",2917,62.5185,0,484,1.66,48.64,39.449755,-5.508362
"10030","Bohonal de Ibor","Cáceres",445,91.5722,1,552,2.95,47.73,39.78824,-5.456099
"10031","Botija","Cáceres",2957,62.0996,0,219,0.91,49.77,39.3423,-6.08552
"10032","Brozas","Cáceres",3016,61.5143,0,2053,0.75,49.02,39.554047,-6.761277
"10033","Cabañas del Castillo","Cáceres",1205,82.5283,0,472,0.64,45.59,39.544925,-5.499985
"10034","Cabezabellosa","Cáceres",932,85.5594,0,393,0.25,49.24,40.125255,-5.998354
"10035","Cabezuela del Valle","Cáceres",5254,36.1939,0,2370,6.12,47.27,40.203142,-5.805959
"10036","Cabrero","Cáceres",1671,77.0946,0,374,0.57,47.28,40.117283,-5.890094
"10037","Cáceres","Cáceres",7461,11.0522,0,95616,2.94,51.92,39.370714,-6.44915
"10038","Cachorrilla","Cáceres",1975,73.9157,0,101,0,46.53,39.897065,-6.672462
"10039","Cadalso","Cáceres",1616,77.6244,0,484,1.07,50.4,40.246905,-6.530832
"10040","Calzadilla","Cáceres",2343,69.7696,0,497,0.68,50.02,40.058283,-6.551847
"10041","Caminomorisco","Cáceres",4702,42.4963,0,1218,2.02,46.64,40.354275,-6.201793
"10042","Campillo de Deleitosa","Cáceres",24,99.6858,1,66,0.25,59.34,39.713306,-5.581716
"10043","Campo Lugar","Cáceres",4144,49.0944,0,974,2.28,48.65,39.169636,-5.765106
"10044","Cañamero","Cáceres",3992,50.7886,0,1742,1.54,48.03,39.370264,-5.388281
"10045","Cañaveral","Cáceres",2704,65.3709,0,1196,0.47,50.26,39.798113,-6.384049
"10046","Carbajo","Cáceres",1910,74.5996,0,230,0.43,50,39.621253,-7.178976
"10047","Carcaboso","Cáceres",6241,25.308,0,1116,1.97,49.8,40.04902,-6.21816
"10048","Carrascalejo","Cáceres",447,91.5291,1,313,5.77,49.42,39.64146,-5.219037
"10049","Casar de Cáceres","Cáceres",6907,17.9953,0,4792,1.75,50.57,39.565148,-6.473935
"10050","Casar de Palomero","Cáceres",2520,67.5764,0,1414,6.51,49.38,40.287142,-6.272359
"10051","Casares de las Hurdes","Cáceres",1179,82.8549,0,492,0.25,48.87,40.437222,-6.310617
"10052","Casas de Don Antonio","Cáceres",1233,82.0909,0,195,4.72,51.97,39.232534,-6.280864
"10053","Casas de Don Gómez","Cáceres",2514,67.6503,0,337,0,47.1,40.010053,-6.604105
"10054","Casas del Castañar","Cáceres",2585,66.8618,0,627,1.08,51.64,40.098776,-5.940602
"10055","Casas del Monte","Cáceres",4285,47.5789,0,814,0.85,49.42,40.196361,-5.95288
"10056","Casas de Millán","Cáceres",2194,71.4453,0,673,0.45,48.92,39.791623,-6.279626
"10057","Casas de Miravete","Cáceres",1328,81.0683,0,177,1.74,40.2,39.73913,-5.760917
"10058","Casatejada","Cáceres",5870,29.4973,0,1452,17.67,48.27,39.923683,-5.683362
"10059","Casillas de Coria","Cáceres",2078,72.8068,0,448,0,51.74,39.967148,-6.662154
"10060","Castañar de Ibor","Cáceres",3166,59.9433,0,1161,4.64,47.94,39.673777,-5.434074
"10061","Ceclavín","Cáceres",3154,60.1343,0,2013,0.1,49.58,39.828197,-6.751025
"10062","Cedillo","Cáceres",2849,63.4672,0,497,2.22,48.24,39.628081,-7.479947
"10063","Cerezo","Cáceres",1274,81.6474,0,186,1.08,52.04,40.229276,-6.242601
"10064","Cilleros","Cáceres",2791,64.2003,0,1799,1.4,49.64,40.059027,-6.813756
"10065","Collado","Cáceres",6396,23.5461,0,163,4.29,46.03,40.027458,-5.687971
"10066","Conquista de la Sierra","Cáceres",3096,60.6949,0,212,3.43,44.17,39.337208,-5.731319
"10067","Coria","Cáceres",6721,20.0838,0,12994,2.74,50.16,39.978795,-6.505035
"10068","Cuacos de Yuste","Cáceres",3945,51.3307,0,897,2.77,48.15,40.072921,-5.681105
"10069","Cumbre, La","Cáceres",2348,69.708,0,943,0.5,50.29,39.447649,-6.000128
"10070","Deleitosa","Cáceres",1706,76.7558,0,809,1.4,47.99,39.64419,-5.648572
"10071","Descargamaría","Cáceres",1498,79.0352,0,181,0,45.24,40.304814,-6.515275
"10072","Eljas","Cáceres",2032,73.3366,0,980,0.02,49.04,40.222878,-6.832669
"10073","Escurial","Cáceres",3930,51.5586,0,807,0.41,47.15,39.188993,-5.907039
"10075","Fresnedoso de Ibor","Cáceres",1013,84.6907,0,317,3.28,47.96,39.681413,-5.521157
"10076","Galisteo","Cáceres",5245,36.2925,0,1004,4.94,50.55,40.00082,-6.282058
"10077","Garciaz","Cáceres",2341,69.8127,0,815,1.66,48.39,39.422235,-5.618475
"10078","Garganta, La","Cáceres",1100,83.7605,0,480,0,45.34,40.322038,-5.812186
"10079","Garganta la Olla","Cáceres",3998,50.6962,0,1003,0.92,46.8,40.114863,-5.781578
"10080","Gargantilla","Cáceres",1666,77.1378,0,423,0,48.05,40.234493,-5.903084
"10081","Gargüera","Cáceres",104,97.3263,1,121,0,46.28,40.030726,-5.934894
"10082","Garrovillas de Alconétar","Cáceres",3032,61.348,0,2244,0.65,50.68,39.68936,-6.513005
"10083","Garvín","Cáceres",4517,44.671,0,111,5.41,43.24,39.715923,-5.350176
"10084","Gata","Cáceres",3661,54.6513,0,1629,1.87,48.75,40.19957,-6.628913
"10085","Gordo, El","Cáceres",4260,47.8068,0,387,4.39,47.58,39.84855,-5.356951
"10086","Granja, La","Cáceres",3203,59.4566,0,354,0,45.2,40.242375,-6.00038
"10087","Guadalupe","Cáceres",3434,56.9369,0,2026,2.48,50.42,39.449768,-5.320167
"10088","Guijo de Coria","Cáceres",1087,83.8652,0,246,2.67,46.24,40.06287,-6.4675
"10089","Guijo de Galisteo","Cáceres",5493,33.3169,0,1601,0.29,47.68,40.040377,-6.393535
"10090","Guijo de Granadilla","Cáceres",1305,81.3332,0,601,1.43,48.6,40.19477,-6.141515
"10091","Guijo de Santa Bárbara","Cáceres",2880,63.1654,0,396,0,47.23,40.170312,-5.646496
"10092","Herguijuela","Cáceres",1482,79.2755,0,364,1.95,49.81,39.367604,-5.762172
"10093","Hernán-Pérez","Cáceres",3652,54.7314,0,499,1.88,48.34,40.218612,-6.481147
"10094","Herrera de Alcántara","Cáceres",2590,66.794,0,288,2.81,49.46,39.594455,-7.38856
"10095","Herreruela","Cáceres",3460,56.7275,0,367,0.27,51.17,39.43372,-6.86482
"10096","Hervás","Cáceres",5359,34.7708,0,4157,2.89,50.35,40.269529,-5.837112
"10097","Higuera","Cáceres",1184,82.7624,0,111,0,38.74,39.723461,-5.658826
"10098","Hinojal","Cáceres",1559,78.3329,0,442,0.68,50.01,39.705243,-6.349236
"10099","Holguera","Cáceres",4001,50.6654,0,748,1.2,49.86,39.889035,-6.352539
"10100","Hoyos","Cáceres",5135,37.654,0,923,3.23,48.89,40.164525,-6.722366
"10101","Huélaga","Cáceres",4442,45.6629,0,206,0.97,47.56,40.061768,-6.611947
"10102","Ibahernando","Cáceres",1723,76.6511,0,449,0,50.11,39.331405,-5.917307
"10103","Jaraicejo","Cáceres",3573,55.4584,0,552,2.22,53.04,39.695869,-5.831553
"10104","Jaraíz de la Vera","Cáceres",6141,26.3862,0,6647,8.76,49.77,40.021824,-5.750257
"10105","Jarandilla de la Vera","Cáceres",5399,34.3211,0,3077,3.42,50.19,40.090715,-5.632393
"10106","Jarilla","Cáceres",789,87.4014,0,154,0.2,50.4,40.177024,-5.999589
"10107","Jerte","Cáceres",5271,36.0153,0,1326,5.23,49.31,40.222454,-5.743297
"10108","Ladrillar","Cáceres",704,88.3625,0,209,0.96,47.45,40.447138,-6.193615
"10109","Logrosán","Cáceres",3558,55.6617,0,2085,0.52,48.53,39.273266,-5.481435
"10110","Losar de la Vera","Cáceres",4485,45.1577,0,2830,6.89,48.62,40.144745,-5.579413
"10111","Madrigal de la Vera","Cáceres",4517,44.671,0,1789,9.38,47.14,40.188827,-5.371338
"10112","Madrigalejo","Cáceres",3385,57.516,0,1858,2.03,50.33,39.141792,-5.642467
"10113","Madroñera","Cáceres",4826,41.1718,0,2866,1.08,49.96,39.453827,-5.734192
"10114","Majadas","Cáceres",7690,8.1629,0,1348,17.86,49.16,39.950033,-5.775022
"10115","Malpartida de Cáceres","Cáceres",6125,26.5648,0,4447,2.13,49.59,39.441771,-6.499318
"10116","Malpartida de Plasencia","Cáceres",6205,25.7331,0,4739,2.48,49.76,39.938149,-6.052592
"10117","Marchagaz","Cáceres",1747,76.4231,0,260,1.54,47.17,40.272967,-6.279616
"10118","Mata de Alcántara","Cáceres",2666,65.9192,0,327,0,48.93,39.716029,-6.790468
"10119","Membrío","Cáceres",2449,68.6114,0,745,0.65,52.37,39.579991,-7.084449
"10120","Mesas de Ibor","Cáceres",525,90.605,1,179,1.68,47.92,39.765017,-5.551614
"10121","Miajadas","Cáceres",5924,28.7149,0,10153,2.66,50.14,39.123985,-5.932333
"10122","Millanes","Cáceres",2287,70.3857,0,256,0.39,49.33,39.855026,-5.56541
"10123","Mirabel","Cáceres",3007,61.5882,0,697,2.01,48.96,39.859614,-6.229495
"10124","Mohedas de Granadilla","Cáceres",3770,53.4192,0,970,2.41,49.32,40.270661,-6.178743
"10125","Monroy","Cáceres",4572,44.1966,0,1077,0.85,49.06,39.666844,-6.151681
"10126","Montánchez","Cáceres",3398,57.3374,0,1898,2.97,49.55,39.183088,-6.194167
"10127","Montehermoso","Cáceres",5949,28.4931,0,5888,2.13,48.52,40.054316,-6.336032
"10128","Moraleja","Cáceres",6288,24.7536,0,7108,2.51,49.99,40.023863,-6.700347
"10129","Morcillo","Cáceres",3907,51.7989,0,401,0.5,51.86,40.000208,-6.407263
"10130","Navaconcejo","Cáceres",5238,36.4588,0,2009,1.53,49.7,40.173173,-5.858465
"10131","Navalmoral de la Mata","Cáceres",7519,10.3807,0,17265,9.12,50.78,39.930696,-5.557428
"10132","Navalvillar de Ibor","Cáceres",2398,69.1474,0,468,1.07,48.36,39.586954,-5.383726
"10133","Navas del Madroño","Cáceres",4112,49.5133,0,1418,0.14,49.79,39.646506,-6.642516
"10134","Navezuelas","Cáceres",3651,54.7314,0,674,0.5,48.17,39.505429,-5.428037
"10135","Nuñomoral","Cáceres",3086,60.7997,0,1403,0.23,46.73,40.405771,-6.254173
"10136","Oliva de Plasencia","Cáceres",2564,67.1267,0,302,1.77,43.75,40.112854,-6.106869
"10137","Palomero","Cáceres",1560,78.3206,0,435,0.69,48.47,40.245804,-6.276228
"10138","Pasarón de la Vera","Cáceres",3468,56.6474,0,660,5.23,51.68,40.02482,-5.815091
"10139","Pedroso de Acim","Cáceres",1783,76.0103,0,115,0,46.93,39.852322,-6.405261
"10140","Peraleda de la Mata","Cáceres",4416,45.9956,0,1438,6.42,48.62,39.867896,-5.459722
"10141","Peraleda de San Román","Cáceres",1064,84.1732,0,283,0.59,48.55,39.750311,-5.389799
"10142","Perales del Puerto","Cáceres",4793,41.5229,0,977,1.8,49.5,40.135476,-6.690264
"10143","Pescueza","Cáceres",780,87.5123,0,162,0,53.58,39.883567,-6.618747
"10144","Pesga, La","Cáceres",4355,46.7656,0,1122,1.25,47.57,40.312475,-6.157136
"10145","Piedras Albas","Cáceres",2437,68.8147,0,176,13.81,47.75,39.784689,-6.939659
"10146","Pinofranqueado","Cáceres",4353,46.7903,0,1647,4.15,46.18,40.334847,-6.388797
"10147","Piornal","Cáceres",4735,42.1883,0,1528,2.55,49.71,40.116207,-5.837544
"10148","Plasencia","Cáceres",6853,18.6792,0,41162,2.96,51.25,40.014768,-6.140981
"10149","Plasenzuela","Cáceres",3338,58.0705,0,494,3.93,47.37,39.372252,-6.04838
"10150","Portaje","Cáceres",1074,84.0315,0,400,0,48.87,39.88326,-6.559208
"10151","Portezuelo","Cáceres",2604,66.6461,0,255,0,47.75,39.794588,-6.510195
"10152","Pozuelo de Zarzón","Cáceres",2030,73.3613,0,554,4.32,50.38,40.138072,-6.400367
"10153","Puerto de Santa Cruz","Cáceres",2446,68.6668,0,389,1.03,48.2,39.294155,-5.869034
"10154","Rebollar","Cáceres",4645,43.2725,0,226,3.54,51.32,40.158368,-5.910786
"10155","Riolobos","Cáceres",5079,38.2762,0,1349,1.56,46.83,39.924034,-6.333064
"10156","Robledillo de Gata","Cáceres",2480,68.0754,0,123,0.81,48.15,40.34305,-6.472504
"10157","Robledillo de la Vera","Cáceres",2525,67.5456,0,307,1.15,45.27,40.087608,-5.579916
"10158","Robledillo de Trujillo","Cáceres",1141,83.2245,0,414,1.34,46.2,39.264491,-5.975201
"10159","Robledollano","Cáceres",1972,73.9465,0,361,1.86,42.71,39.620588,-5.52785
"10160","Romangordo","Cáceres",1273,81.6535,0,258,2.71,54.26,39.759538,-5.707527
"10161","Ruanes","Cáceres",2508,67.7304,0,67,0,38.81,39.329069,-6.011123
"10162","Salorino","Cáceres",2627,66.3751,0,671,1.39,47.67,39.470886,-7.004202
"10163","Salvatierra de Santiago","Cáceres",542,90.4325,1,310,1.62,50.63,39.296204,-6.048755
"10164","San Martín de Trevejo","Cáceres",2103,72.5419,0,892,1.27,50.19,40.205758,-6.808868
"10165","Santa Ana","Cáceres",2219,71.0941,0,286,0.7,47.9,39.342031,-5.965684
"10166","Santa Cruz de la Sierra","Cáceres",1490,79.1646,0,280,0,50.68,39.340935,-5.837061
"10167","Santa Cruz de Paniagua","Cáceres",978,84.968,0,307,0.65,45.72,40.207369,-6.329945
"10168","Santa Marta de Magasca","Cáceres",1744,76.4909,0,283,2,51.83,39.504948,-6.090005
"10169","Santiago de Alcántara","Cáceres",1015,84.6846,0,618,0.85,50.78,39.616439,-7.246054
"10170","Santiago del Campo","Cáceres",1678,77.0392,0,295,2.37,49.17,39.645922,-6.382148
"10171","Santibáñez el Alto","Cáceres",2230,71.014,0,413,0.08,47.45,40.186742,-6.549041
"10172","Santibáñez el Bajo","Cáceres",3742,53.6841,0,806,0.45,48.51,40.161515,-6.244055
"10173","Saucedilla","Cáceres",7128,15.4633,0,861,24.18,45.75,39.849726,-5.687582
"10174","Segura de Toro","Cáceres",3199,59.5059,0,190,1.36,51.7,40.21789,-5.934792
"10175","Serradilla","Cáceres",3283,58.5202,0,1683,1.46,47.76,39.797884,-6.103297
"10176","Serrejón","Cáceres",3872,52.1686,0,447,3.68,49.94,39.815881,-5.815535
"10177","Sierra de Fuentes","Cáceres",6786,19.3445,0,2059,1.1,47.52,39.409766,-6.269412
"10178","Talaván","Cáceres",2214,71.1989,0,911,0,49.77,39.667807,-6.278588
"10179","Talaveruela de la Vera","Cáceres",2102,72.5542,0,393,5.93,49.27,40.138203,-5.517125
"10180","Talayuela","Cáceres",7904,4.9778,0,9224,26.62,44.97,40.011892,-5.4709
"10181","Tejeda de Tiétar","Cáceres",3659,54.6575,0,866,0.58,45.84,39.993153,-5.870417
"10182","Toril","Cáceres",7601,9.4381,0,177,12.46,38.49,39.885149,-5.85955
"10183","Tornavacas","Cáceres",4383,46.4083,0,1169,2.18,47.63,40.240548,-5.681846
"10184","Torno, El","Cáceres",3334,58.0951,0,944,9.53,46.64,40.128257,-5.950318
"10185","Torrecilla de los Ángeles","Cáceres",3724,53.8751,0,663,3.46,46.09,40.254456,-6.41547
"10186","Torrecillas de la Tiesa","Cáceres",3654,54.7129,0,1196,2.8,49.44,39.582021,-5.761492
"10187","Torre de Don Miguel","Cáceres",2362,69.554,0,545,0.73,46.37,40.219669,-6.565906
"10188","Torre de Santa María","Cáceres",2915,62.6232,0,628,1.47,49.45,39.252747,-6.095984
"10189","Torrejoncillo","Cáceres",4481,45.2132,0,3215,0.5,50.68,39.910152,-6.464344
"10190","Torrejón el Rubio","Cáceres",3545,55.9019,0,599,1.45,47.33,39.754792,-5.976251
"10191","Torremenga","Cáceres",6847,18.7038,0,660,5.71,45.99,40.036028,-5.779562
"10192","Torremocha","Cáceres",1997,73.657,0,936,1.67,49.95,39.325688,-6.175492
"10193","Torreorgaz","Cáceres",6760,19.6217,0,1740,1.74,50.78,39.358994,-6.259851
"10194","Torrequemada","Cáceres",2378,69.3507,0,591,0.04,52.47,39.340558,-6.231625
"10195","Trujillo","Cáceres",5699,31.1976,0,9602,2.92,50.53,39.532199,-5.961387
"10196","Valdastillas","Cáceres",3811,52.8647,0,357,7.45,47.18,40.142822,-5.902372
"10197","Valdecañas de Tajo","Cáceres",2629,66.3504,0,119,1.69,46.86,39.753488,-5.615459
"10198","Valdefuentes","Cáceres",2876,63.2393,0,1354,0.98,49.37,39.291527,-6.130037
"10199","Valdehúncar","Cáceres",2076,72.8376,0,201,3.99,47.16,39.827779,-5.528756
"10200","Valdelacasa de Tajo","Cáceres",539,90.4633,1,481,0.42,48.91,39.714658,-5.297555
"10201","Valdemorales","Cáceres",4813,41.3196,0,227,0.44,48.9,39.203998,-6.065696
"10202","Valdeobispo","Cáceres",2750,64.7548,0,738,0.41,50.14,40.083527,-6.236752
"10203","Valencia de Alcántara","Cáceres",3897,51.8852,0,5942,7.34,50.18,39.441261,-7.215404
"10204","Valverde de la Vera","Cáceres",2011,73.5522,0,546,3.81,48.13,40.125397,-5.491459
"10205","Valverde del Fresno","Cáceres",3882,52.0761,0,2462,2.34,48.89,40.182275,-6.936454
"10206","Viandar de la Vera","Cáceres",1422,79.9532,0,275,4.73,49.83,40.14342,-5.541581
"10207","Villa del Campo","Cáceres",895,85.9105,0,523,0.19,50.47,40.147336,-6.480526
"10208","Villa del Rey","Cáceres",1665,77.1439,0,141,0.71,46.81,39.655669,-6.810211
"10209","Villamesías","Cáceres",2150,71.8457,0,293,0.87,50.27,39.239082,-5.886337
"10210","Villamiel","Cáceres",3291,58.4648,0,646,0.46,49.81,40.157211,-6.803951
"10211","Villanueva de la Sierra","Cáceres",1720,76.6819,0,500,1.29,50.5,40.204436,-6.404114
"10212","Villanueva de la Vera","Cáceres",4370,46.587,0,2113,5.52,49.72,40.160292,-5.42823
"10213","Villar del Pedroso","Cáceres",1425,79.9224,0,650,1.79,47.27,39.650572,-5.256939
"10214","Villar de Plasencia","Cáceres",972,85.0357,0,236,0,50.65,40.147547,-6.042723
"10215","Villasbuenas de Gata","Cáceres",2098,72.6281,0,443,0.23,47.29,40.164065,-6.626207
"10216","Zarza de Granadilla","Cáceres",5278,35.929,0,1873,1.74,48.26,40.266141,-6.072695
"10217","Zarza de Montánchez","Cáceres",1575,78.1851,0,600,0.67,50.21,39.237886,-6.035792
"10218","Zarza la Mayor","Cáceres",3004,61.6005,0,1373,3.84,48.81,39.910071,-6.834179
"10219","Zorita","Cáceres",2187,71.5007,0,1595,2.67,50.21,39.276807,-5.653298
"10901","Rosalejo","Cáceres",7172,14.9027,0,1360,7.53,47.16,39.984257,-5.463629
"10902","Vegaviana","Cáceres",6693,20.4288,0,872,1.38,47.85,40.041961,-6.72593
"10903","Alagón del Río","Cáceres",5609,32.0478,0,909,1.15,48.63,39.966493,-6.319346
"11001","Alcalá de los Gazules","Cádiz",7116,15.5619,0,5525,1.5,48.43,36.443799,-5.693944
"11002","Alcalá del Valle","Cádiz",7008,16.7693,0,5286,0.68,49.02,36.921575,-5.149578
"11003","Algar","Cádiz",5399,34.3211,0,1500,0.53,48.12,36.65514,-5.644745
"11004","Algeciras","Cádiz",7381,12.0379,0,117695,6.7,48.07,36.106544,-5.479392
"11005","Algodonales","Cádiz",5969,28.2898,0,5756,1.95,49.33,36.89119,-5.433824
"11006","Arcos de la Frontera","Cádiz",7512,10.4978,0,31368,2.25,49.93,36.743633,-5.7545
"11007","Barbate","Cádiz",7465,10.9783,0,22904,2.97,49.66,36.200463,-5.8997
"11008","Barrios, Los","Cádiz",7892,5.0826,0,22988,6.53,49.6,36.22086,-5.558724
"11009","Benaocaz","Cádiz",7246,13.88,0,737,1.51,47.54,36.712379,-5.452535
"11010","Bornos","Cádiz",7432,11.4527,0,8107,1.15,50.2,36.849432,-5.713129
"11011","Bosque, El","Cádiz",7591,9.5922,0,2094,1.6,48.93,36.7537,-5.510769
"11012","Cádiz","Cádiz",6171,26.0781,0,124014,1.74,52.57,36.494577,-6.266432
"11013","Castellar de la Frontera","Cádiz",7866,5.4645,0,3160,7.86,49.12,36.311679,-5.465104
"11014","Conil de la Frontera","Cádiz",7736,7.4174,0,21755,6.42,49.35,36.31157,-6.077176
"11015","Chiclana de la Frontera","Cádiz",7824,6.2038,0,80769,4.5,49.52,36.399752,-6.109823
"11016","Chipiona","Cádiz",7702,7.9657,0,18815,2.63,49.82,36.727011,-6.406816
"11017","Espera","Cádiz",6905,18.0076,0,3954,1.03,50.22,36.878537,-5.801656
"11018","Gastor, El","Cádiz",6245,25.2896,0,1849,3,47.23,36.846356,-5.345144
"11019","Grazalema","Cádiz",6262,25.0678,0,2197,0.64,48.71,36.770865,-5.389479
"11020","Jerez de la Frontera","Cádiz",7455,11.1693,0,211784,2.63,50.99,36.681969,-5.966688
"11021","Jimena de la Frontera","Cádiz",6965,17.256,0,10112,16.31,48.54,36.427346,-5.456949
"11022","Línea de la Concepción, La","Cádiz",6908,17.9768,0,65412,7.21,50.26,36.190766,-5.34634
"11023","Medina-Sidonia","Cádiz",7530,10.2945,0,11843,2.62,48.68,36.396884,-5.867496
"11024","Olvera","Cádiz",5371,34.7154,0,8467,2.13,50.61,36.950878,-5.281691
"11025","Paterna de Rivera","Cádiz",7470,10.929,0,5652,0.77,48.34,36.522123,-5.852204
"11026","Prado del Rey","Cádiz",7226,14.1634,0,5935,1.04,50.19,36.783634,-5.546016
"11027","Puerto de Santa María, El","Cádiz",7763,7.1217,0,89012,4.33,50.71,36.631248,-6.235072
"11028","Puerto Real","Cádiz",7957,3.9552,0,41299,2.35,49.56,36.523475,-6.111329
"11029","Puerto Serrano","Cádiz",7166,14.9458,0,7201,1.11,49.55,36.978938,-5.476255
"11030","Rota","Cádiz",7757,7.1895,0,29169,4.3,49.75,36.667862,-6.355494
"11031","San Fernando","Cádiz",7665,8.5448,0,96786,1.55,50.66,36.452705,-6.2046
"11032","Sanlúcar de Barrameda","Cádiz",7781,6.8691,0,67232,1.38,50.09,36.806706,-6.308235
"11033","San Roque","Cádiz",7541,10.1959,0,29956,15.2,49.64,36.257718,-5.349973
"11034","Setenil de las Bodegas","Cádiz",6187,25.844,0,2928,1.02,48.33,36.87133,-5.176223
"11035","Tarifa","Cádiz",7567,9.9372,0,17732,8.69,48.96,36.12594,-5.683562
"11036","Torre Alháquime","Cádiz",5524,33.0274,0,826,0.26,48.56,36.910535,-5.231478
"11037","Trebujena","Cádiz",7107,15.6543,0,7093,2.3,49.04,36.870847,-6.215256
"11038","Ubrique","Cádiz",7114,15.5865,0,16875,0.85,50.68,36.658586,-5.4637
"11039","Vejer de la Frontera","Cádiz",6875,18.3465,0,12825,3.66,49.57,36.282066,-5.94159
"11040","Villaluenga del Rosario","Cádiz",5943,28.5362,0,470,1.12,47.02,36.686329,-5.367127
"11041","Villamartín","Cádiz",7316,12.9682,0,12480,1.31,49.87,36.872847,-5.616507
"11042","Zahara","Cádiz",5339,35.122,0,1499,1.66,48.77,36.82988,-5.444915
"11901","Benalup-Casas Viejas","Cádiz",7812,6.364,0,7223,2.32,48.99,36.331869,-5.775525
